label,scale,method,ene,delta,reldelta
Cyclopentane ... Neopentane,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.127503765091873,-0.5175037650918728,-0.32143090999495205
Cyclopentane ... Neopentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.7201028418172966,-0.11010284181729646,-0.0683868582716127
Cyclopentane ... Neopentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.8655096899055978,-0.25550968990559775,-0.15870167074881847
Cyclopentane ... Neopentane,0.9,PBE,2.101228700423014,3.711228700423014,2.3051109940515615
Cyclopentane ... Neopentane,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.180238934621358,-0.9302389346213582,-0.41343952649838145
Cyclopentane ... Neopentane,0.95,PBE+MBD(scs),-2.825012657482345,-0.5750126574823451,-0.2555611811032645
Cyclopentane ... Neopentane,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-3.899131615237938,-1.649131615237938,-0.7329473845501947
Cyclopentane ... Neopentane,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.836450776175038,-0.5864507761750382,-0.26064478941112806
Cyclopentane ... Neopentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.5173238406094667,-0.2673238406094667,-0.11881059582642964
Cyclopentane ... Neopentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.6065229925844813,-0.3565229925844813,-0.15845466337088057
Cyclopentane ... Neopentane,0.95,PBE,0.8335302359059629,3.083530235905963,1.3704578826248723
Cyclopentane ... Neopentane,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.430343684515857,-1.0203436845158569,-0.42337912220574975
Cyclopentane ... Neopentane,1.0,PBE+MBD(scs),-2.917490548464934,-0.5074905484649337,-0.21057699106428782
Cyclopentane ... Neopentane,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-3.921691469439073,-1.5116914694390728,-0.6272578711365447
Cyclopentane ... Neopentane,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.009557243805845,-0.5995572438058447,-0.24877893933852477
Cyclopentane ... Neopentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.7469731688808308,-0.3369731688808306,-0.13982289165179693
Cyclopentane ... Neopentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.8041059175858747,-0.39410591758587454,-0.1635294263841803
Cyclopentane ... Neopentane,1.0,PBE,0.15401088502788157,2.5640108850278818,1.0639049315468387
Cyclopentane ... Neopentane,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.3224420380346844,-0.9924420380346843,-0.42594078885608766
Cyclopentane ... Neopentane,1.05,PBE+MBD(scs),-2.7736406886385545,-0.44364068863855444,-0.19040372902942249
Cyclopentane ... Neopentane,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-3.6906397518319887,-1.3606397518319886,-0.5839655587261754
Cyclopentane ... Neopentane,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.9148952662759133,-0.5848952662759133,-0.25102801127721597
Cyclopentane ... Neopentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.688493057713522,-0.35849305771352213,-0.1538596814221125
Cyclopentane ... Neopentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.728586065872752,-0.398586065872752,-0.17106698106126697
Cyclopentane ... Neopentane,1.05,PBE,-0.20212187875374954,2.1278781212462503,0.9132524125520387
Cyclopentane ... Neopentane,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.073327989392498,-0.933327989392498,-0.43613457448247567
Cyclopentane ... Neopentane,1.1,PBE+MBD(scs),-2.5267820432149346,-0.3867820432149345,-0.1807392725303432
Cyclopentane ... Neopentane,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-3.3471898356399166,-1.2071898356399164,-0.5641073998317366
Cyclopentane ... Neopentane,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.692680612399684,-0.5526806123996839,-0.25826196841106724
Cyclopentane ... Neopentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.49811012614237,-0.3581101261423698,-0.16734118044035973
Cyclopentane ... Neopentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.531992444529999,-0.3919924445299987,-0.18317403949999939
Cyclopentane ... Neopentane,1.1,PBE,-0.3746698130352056,1.7653301869647946,0.8249206481143899
Cyclopentane ... Neopentane,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.108332144401361,-0.638332144401361,-0.4342395540145313
Cyclopentane ... Neopentane,1.25,PBE+MBD(scs),-1.7101627004444175,-0.24016270044441757,-0.1633759866968827
Cyclopentane ... Neopentane,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-2.2479287945820294,-0.7779287945820295,-0.5292032616204282
Cyclopentane ... Neopentane,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.867526181778578,-0.397526181778578,-0.2704259739990327
Cyclopentane ... Neopentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.7242702204873936,-0.25427022048739367,-0.17297293910707054
Cyclopentane ... Neopentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.7578661193755996,-0.2878661193755996,-0.19582729209224461
Cyclopentane ... Neopentane,1.25,PBE,-0.4308544345097368,1.039145565490263,0.7069017452314714
Cyclopentane ... Neopentane,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.9665724537814693,-0.2565724537814693,-0.3613696532133371
Cyclopentane ... Neopentane,1.5,PBE+MBD(scs),-0.8069489274097954,-0.09694892740979544,-0.13654778508421894
Cyclopentane ... Neopentane,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.0398706666512334,-0.32987066665123344,-0.46460657274821615
Cyclopentane ... Neopentane,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.8928578338561695,-0.1828578338561695,-0.2575462448678444
Cyclopentane ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.8119255375145952,-0.10192553751459521,-0.14355709509097916
Cyclopentane ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.8371292228009708,-0.12712922280097083,-0.17905524338164908
Cyclopentane ... Neopentane,1.5,PBE,-0.21917397623189352,0.49082602376810647,0.691304258828319
Cyclopentane ... Neopentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.23661915346808385,-0.046619153468083846,-0.24536396562149393
Cyclopentane ... Neopentane,2.0,PBE+MBD(scs),-0.1945891975233071,-0.004589197523307109,-0.024153671175300574
Cyclopentane ... Neopentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.23267202845207707,-0.04267202845207707,-0.22458962343198458
Cyclopentane ... Neopentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.21357530324072144,-0.023575303240721435,-0.12408054337221808
Cyclopentane ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.18970940975388476,0.00029059024611524653,0.0015294223479749816
Cyclopentane ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.19523783372321826,-0.00523783372321826,-0.027567545911675054
Cyclopentane ... Neopentane,2.0,PBE,-0.027447002458185297,0.1625529975418147,0.8555420923253405
Ethene ... Pentane,0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.6732447959940806,-0.013244795994080683,-0.007978792767518483
Ethene ... Pentane,0.9,PBE+MBD(scs),-1.918522204044752,-0.2585222040447521,-0.15573626749683864
Ethene ... Pentane,0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-2.5915902909094144,-0.9315902909094145,-0.5611989704273581
Ethene ... Pentane,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.796324703407173,-0.13632470340717306,-0.08212331530552594
Ethene ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.5464257031000572,0.1135742968999427,0.06841825114454379
Ethene ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.6199056474272286,0.040094352572771275,0.02415322444142848
Ethene ... Pentane,0.9,PBE,0.9757330770031362,2.635733077003136,1.587791010242853
Ethene ... Pentane,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.3604574650086936,-0.3904574650086936,-0.19820175888766173
Ethene ... Pentane,0.95,PBE+MBD(scs),-2.284617739039287,-0.314617739039287,-0.1597044360605518
Ethene ... Pentane,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-2.908608234395514,-0.9386082343955142,-0.47645088040381434
Ethene ... Pentane,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.2088662304238222,-0.23886623042382227,-0.12125189361615343
Ethene ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.027640339045096,-0.05764033904509591,-0.029259055352840565
Ethene ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.04897119678274,-0.07897119678274023,-0.0400869019201727
Ethene ... Pentane,0.95,PBE,0.23015227756869103,2.200152277568691,1.1168285672937517
Ethene ... Pentane,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.6069359843040045,-0.6169359843040045,-0.3100180825648264
Ethene ... Pentane,1.0,PBE+MBD(scs),-2.323217576306853,-0.333217576306853,-0.16744601824464975
Ethene ... Pentane,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-2.8863024394522605,-0.8963024394522605,-0.45040323590565856
Ethene ... Pentane,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.2811948269775937,-0.2911948269775937,-0.1463290587827104
Ethene ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.1448099356899246,-0.15480993568992463,-0.07779393753262544
Ethene ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.1437513342196923,-0.15375133421969234,-0.07726197699482026
Ethene ... Pentane,1.0,PBE,-0.16624848328523084,1.823751516714769,0.9164580486003865
Ethene ... Pentane,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.5666229196181782,-0.7066229196181781,-0.37990479549364414
Ethene ... Pentane,1.05,PBE+MBD(scs),-2.194586792492467,-0.3345867924924668,-0.17988537230777785
Ethene ... Pentane,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-2.691019650011493,-0.8310196500114928,-0.446784758070695
Ethene ... Pentane,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.175574444058479,-0.3155744440584789,-0.16966367960133275
Ethene ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.0601028941197703,-0.20010289411977022,-0.10758220113966141
Ethene ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.0539983566306623,-0.19399835663066223,-0.10430019173691517
Ethene ... Pentane,1.05,PBE,-0.3622327541865513,1.4977672458134488,0.8052512074265853
Ethene ... Pentane,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.359861239828692,-0.6898612398286921,-0.41309056277167194
Ethene ... Pentane,1.1,PBE+MBD(scs),-1.990199542529346,-0.320199542529346,-0.19173625301158445
Ethene ... Pentane,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-2.4201956867542247,-0.7501956867542248,-0.4492189741043262
Ethene ... Pentane,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.985981237202425,-0.3159812372024251,-0.18921032167809887
Ethene ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.8815416181580422,-0.2115416181580423,-0.12667162763954629
Ethene ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.8795468532769957,-0.20954685327699574,-0.12547715765089565
Ethene ... Pentane,1.1,PBE,-0.4425075405923704,1.2274924594076295,0.7350254247949878
Ethene ... Pentane,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.5140577146841456,-0.42405771468414555,-0.38904377493958303
Ethene ... Pentane,1.25,PBE+MBD(scs),-1.3227255642942946,-0.23272556429429447,-0.21350969201311418
Ethene ... Pentane,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-1.5818173687765684,-0.49181736877656834,-0.45120859520786083
Ethene ... Pentane,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.3324899486405513,-0.24248994864055118,-0.22246784278949647
Ethene ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.2469943773180716,-0.15699437731807153,-0.14403153882391884
Ethene ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.2622358023029787,-0.17223580230297864,-0.15801449752566846
Ethene ... Pentane,1.25,PBE,-0.39699531592372916,0.6930046840762709,0.6357841138314412
Ethene ... Pentane,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.6516403904552693,-0.16164039045526934,-0.3298783478678966
Ethene ... Pentane,1.5,PBE+MBD(scs),-0.5922731567836922,-0.1022731567836922,-0.20872072812998407
Ethene ... Pentane,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-0.6934514761296147,-0.20345147612961467,-0.41520709414207074
Ethene ... Pentane,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.5976603221376394,-0.10766032213763943,-0.21971494313803966
Ethene ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.5463348238251673,-0.0563348238251673,-0.11496902821462715
Ethene ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.5604322139284833,-0.07043221392848331,-0.14373921209894552
Ethene ... Pentane,1.5,PBE,-0.17791530374105813,0.31208469625894186,0.6369075433855956
Ethene ... Pentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.14319421255250894,-0.023194212552508947,-0.19328510460424123
Ethene ... Pentane,2.0,PBE+MBD(scs),-0.12940424066752362,-0.009404240667523628,-0.07836867222936357
Ethene ... Pentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.1372122059112583,-0.0172122059112583,-0.14343504926048584
Ethene ... Pentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.1281304167771113,-0.008130416777111293,-0.06775347314259411
Ethene ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.11378404795683769,0.006215952043162304,0.051799600359685866
Ethene ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.11582446480013814,0.004175535199861857,0.03479612666551548
Ethene ... Pentane,2.0,PBE,-0.02115575696139402,0.09884424303860598,0.8237020253217165
Ethyne ... AcOH (OH-pi),0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.488917583116153,-0.20891758311615316,-0.04881251941966195
Ethyne ... AcOH (OH-pi),0.9,PBE+MBD(scs),-4.970300195667314,-0.690300195667314,-0.1612850924456341
Ethyne ... AcOH (OH-pi),0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-5.293463871424515,-1.0134638714245146,-0.2367906241646062
Ethyne ... AcOH (OH-pi),0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.961998190234453,-0.6819981902344532,-0.15934537155010586
Ethyne ... AcOH (OH-pi),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-4.770161944287585,-0.49016194428758464,-0.11452381875878145
Ethyne ... AcOH (OH-pi),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-4.932778666052401,-0.6527786660524004,-0.15251837991878514
Ethyne ... AcOH (OH-pi),0.9,PBE,-3.596764588376101,0.6832354116238992,0.15963444196820076
Ethyne ... AcOH (OH-pi),0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.999445036769524,-0.21944503676952376,-0.04590900350826857
Ethyne ... AcOH (OH-pi),0.95,PBE+MBD(scs),-5.362022748407382,-0.5820227484073817,-0.1217620812567744
Ethyne ... AcOH (OH-pi),0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-5.665625053400526,-0.8856250534005259,-0.1852772078243778
Ethyne ... AcOH (OH-pi),0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-5.35361256771309,-0.5736125677130897,-0.12000262922867984
Ethyne ... AcOH (OH-pi),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-5.200092300759772,-0.4200923007597721,-0.08788541856898997
Ethyne ... AcOH (OH-pi),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-5.325031117157222,-0.5450311171572215,-0.11402324626720114
Ethyne ... AcOH (OH-pi),0.95,PBE,-4.0693159639734615,0.7106840360265387,0.1486786686247989
Ethyne ... AcOH (OH-pi),1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-5.104317775332933,-0.24431777533293264,-0.05027114718784622
Ethyne ... AcOH (OH-pi),1.0,PBE+MBD(scs),-5.369643748984151,-0.5096437489841508,-0.10486496892677999
Ethyne ... AcOH (OH-pi),1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-5.65002987411991,-0.7900298741199094,-0.16255758726747108
Ethyne ... AcOH (OH-pi),1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-5.3600136198153905,-0.5000136198153902,-0.10288346086736422
Ethyne ... AcOH (OH-pi),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-5.23819543934593,-0.37819543934592925,-0.07781799163496486
Ethyne ... AcOH (OH-pi),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-5.331149108120597,-0.4711491081205965,-0.09694426093016388
Ethyne ... AcOH (OH-pi),1.0,PBE,-4.165790340435929,0.6942096595640717,0.1428414937374633
Ethyne ... AcOH (OH-pi),1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.963406701500354,-0.2734067015003534,-0.058295671961695814
Ethyne ... AcOH (OH-pi),1.05,PBE+MBD(scs),-5.150288306084896,-0.46028830608489546,-0.09814249596692866
Ethyne ... AcOH (OH-pi),1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-5.405197537884613,-0.7151975378846123,-0.15249414453829685
Ethyne ... AcOH (OH-pi),1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-5.139035906545309,-0.44903590654530845,-0.09574326365571607
Ethyne ... AcOH (OH-pi),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-5.043887125196852,-0.3538871251968514,-0.07545567701425403
Ethyne ... AcOH (OH-pi),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-5.110670581938218,-0.42067058193821794,-0.08969522002947077
Ethyne ... AcOH (OH-pi),1.05,PBE,-4.040975499326549,0.649024500673451,0.1383847549410343
Ethyne ... AcOH (OH-pi),1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.684964701329725,-0.2949647013297252,-0.06719013697715837
Ethyne ... AcOH (OH-pi),1.1,PBE+MBD(scs),-4.806884424300326,-0.416884424300326,-0.0949622834397098
Ethyne ... AcOH (OH-pi),1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-5.0352423372986745,-0.6452423372986749,-0.14698003127532458
Ethyne ... AcOH (OH-pi),1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.79394733355141,-0.4039473335514101,-0.0920153379388178
Ethyne ... AcOH (OH-pi),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-4.721242547529134,-0.3312425475291345,-0.07545388326403976
Ethyne ... AcOH (OH-pi),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-4.767618308456635,-0.37761830845663535,-0.08601783791722901
Ethyne ... AcOH (OH-pi),1.1,PBE,-3.79492260537926,0.5950773946207395,0.13555293727123907
Ethyne ... AcOH (OH-pi),1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.589696403571721,-0.32969640357172114,-0.10113386612629484
Ethyne ... AcOH (OH-pi),1.25,PBE+MBD(scs),-3.5740068767472293,-0.3140068767472295,-0.09632112783657347
Ethyne ... AcOH (OH-pi),1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-3.725795899692572,-0.4657958996925724,-0.1428821778198075
Ethyne ... AcOH (OH-pi),1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.557969239872296,-0.2979692398722964,-0.09140160732279032
Ethyne ... AcOH (OH-pi),1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.523008998243539,-0.26300899824353907,-0.0806776068231715
Ethyne ... AcOH (OH-pi),1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.536862635304658,-0.27686263530465816,-0.08492718874376018
Ethyne ... AcOH (OH-pi),1.25,PBE,-2.846849723419499,0.41315027658050063,0.1267332136750002
Ethyne ... AcOH (OH-pi),1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.993830865534031,-0.2238308655340311,-0.1264581161209215
Ethyne ... AcOH (OH-pi),1.5,PBE+MBD(scs),-1.9487714512151724,-0.17877145121517235,-0.1010008198955776
Ethyne ... AcOH (OH-pi),1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-2.0137185715557324,-0.2437185715557324,-0.13769410822357764
Ethyne ... AcOH (OH-pi),1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.9358595926666067,-0.16585959266660666,-0.09370598455740489
Ethyne ... AcOH (OH-pi),1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.9143261675053407,-0.14432616750534066,-0.08154020763013596
Ethyne ... AcOH (OH-pi),1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.9247508676210743,-0.15475086762107426,-0.08742986871247134
Ethyne ... AcOH (OH-pi),1.5,PBE,-1.5763707990435123,0.19362920095648772,0.10939502878897611
Ethyne ... AcOH (OH-pi),2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.5955295515484654,-0.03552955154846538,-0.06344562776511674
Ethyne ... AcOH (OH-pi),2.0,PBE+MBD(scs),-0.5915651418727182,-0.031565141872718194,-0.05636632477271106
Ethyne ... AcOH (OH-pi),2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.59911015460682,-0.03911015460681999,-0.06983956179789283
Ethyne ... AcOH (OH-pi),2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.5857100851269748,-0.025710085126974702,-0.04591086629816911
Ethyne ... AcOH (OH-pi),2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.5785518911090441,-0.018551891109044094,-0.03312837698043588
Ethyne ... AcOH (OH-pi),2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.5831092690220355,-0.023109269022035472,-0.04126655182506334
Ethyne ... AcOH (OH-pi),2.0,PBE,-0.4929164340284747,0.06708356597152537,0.11979208209200957
Ethyne ... Ethyne (TS),0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.4579715647038383,-0.2479715647038383,-0.2049351774411887
Ethyne ... Ethyne (TS),0.9,PBE+MBD(scs),-1.629034928133346,-0.4190349281333461,-0.34630985796144304
Ethyne ... Ethyne (TS),0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-1.734834868680145,-0.524834868680145,-0.4337478253554917
Ethyne ... Ethyne (TS),0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.561192368536554,-0.3511923685365541,-0.29024162688971417
Ethyne ... Ethyne (TS),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.47537692687431,-0.26537692687431,-0.2193197742762893
