group,label,fragment,i_atom,species,hirsh_ratios,vv_ratios,alpha_0_free,alpha_0_vv_free,alpha_0_hirsh,alpha_0_rsscs,alpha_0_vv,alpha_0_vv[nm],alpha_0_vvcorr,C6_vv,C6_vv_nm,Rvdw_free,Rvdw_17_free,Rvdw_hirsh,Rvdw_vv17,Rvdw_vvcorr17,group
D,Neopentane ... Pentane,complex,23,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.23,31.05,30.94,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,complex,24,H,0.63,0.51,4.5,5.78,2.84,1.89,2.95,2.56,2.3,2.61,2.57,3.1,3.1,2.66,2.92,2.82,D
D,Neopentane ... Pentane,complex,25,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,complex,26,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.56,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,complex,27,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.23,31.06,30.95,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,complex,28,H,0.63,0.51,4.5,5.78,2.84,1.89,2.95,2.56,2.3,2.61,2.57,3.1,3.1,2.66,2.92,2.82,D
D,Neopentane ... Pentane,complex,29,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,complex,30,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.56,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,complex,31,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.23,31.06,30.95,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,complex,32,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,complex,33,H,0.63,0.48,4.5,5.78,2.84,1.89,2.8,2.55,2.18,2.6,2.56,3.1,3.1,2.66,2.9,2.79,D
D,Neopentane ... Pentane,complex,34,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-1,1,C,0.76,0.66,12.0,11.96,9.18,9.9,7.85,7.84,7.87,29.89,29.87,3.59,3.57,3.28,3.36,3.36,D
D,Neopentane ... Pentane,fragment-1,2,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Neopentane ... Pentane,fragment-1,3,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.39,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Neopentane ... Pentane,fragment-1,4,H,0.59,0.39,4.5,5.78,2.67,1.88,2.24,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Neopentane ... Pentane,fragment-1,5,C,0.79,0.66,12.0,11.96,9.52,10.54,7.91,7.9,7.94,29.71,29.64,3.59,3.57,3.32,3.36,3.36,D
D,Neopentane ... Pentane,fragment-1,6,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.43,1.9,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Neopentane ... Pentane,fragment-1,7,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.43,1.89,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Neopentane ... Pentane,fragment-1,8,C,0.8,0.67,12.0,11.96,9.63,10.17,8.06,8.04,8.09,30.2,30.11,3.59,3.57,3.34,3.37,3.37,D
D,Neopentane ... Pentane,fragment-1,9,H,0.65,0.45,4.5,5.78,2.9,1.61,2.59,2.58,2.02,2.62,2.6,3.1,3.1,2.68,2.86,2.76,D
D,Neopentane ... Pentane,fragment-1,10,H,0.65,0.45,4.5,5.78,2.9,1.61,2.59,2.57,2.01,2.61,2.6,3.1,3.1,2.68,2.86,2.76,D
D,Neopentane ... Pentane,fragment-1,11,C,0.79,0.66,12.0,11.96,9.52,10.54,7.91,7.89,7.94,29.7,29.63,3.59,3.57,3.32,3.36,3.36,D
D,Neopentane ... Pentane,fragment-1,12,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.43,1.9,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Neopentane ... Pentane,fragment-1,13,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.43,1.89,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Neopentane ... Pentane,fragment-1,14,C,0.76,0.66,12.0,11.96,9.18,9.89,7.85,7.84,7.87,29.89,29.86,3.59,3.57,3.28,3.36,3.36,D
D,Neopentane ... Pentane,fragment-1,15,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Neopentane ... Pentane,fragment-1,16,H,0.59,0.39,4.5,5.78,2.67,1.88,2.24,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Neopentane ... Pentane,fragment-1,17,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.39,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Neopentane ... Pentane,fragment-2,1,C,0.85,0.67,12.0,11.96,10.18,11.76,8.07,8.04,8.09,29.4,29.3,3.59,3.57,3.4,3.37,3.37,D
D,Neopentane ... Pentane,fragment-2,2,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.23,31.06,30.95,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,fragment-2,3,H,0.63,0.44,4.5,5.78,2.84,1.88,2.55,2.54,1.99,2.56,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,4,H,0.63,0.44,4.5,5.78,2.84,1.88,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,5,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,6,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.22,31.05,30.94,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,fragment-2,7,H,0.63,0.44,4.5,5.78,2.84,1.88,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,8,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,9,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,10,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.22,31.05,30.94,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,fragment-2,11,H,0.63,0.44,4.5,5.78,2.84,1.88,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,12,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,13,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,14,C,0.79,0.69,12.0,11.96,9.42,8.95,8.2,8.17,8.23,31.06,30.95,3.59,3.57,3.31,3.38,3.38,D
D,Neopentane ... Pentane,fragment-2,15,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,16,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Neopentane ... Pentane,fragment-2,17,H,0.63,0.44,4.5,5.78,2.84,1.89,2.55,2.54,1.99,2.57,2.55,3.1,3.1,2.66,2.86,2.76,D
D,Pentane ... AcNH2,complex,1,C,0.77,0.66,12.0,11.96,9.18,9.9,7.88,7.85,7.9,29.95,29.92,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcNH2,complex,2,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.39,1.86,2.41,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,complex,3,H,0.61,0.43,4.5,5.78,2.76,1.83,2.5,2.41,1.95,2.44,2.43,3.1,3.1,2.64,2.85,2.75,D
D,Pentane ... AcNH2,complex,4,H,0.59,0.39,4.5,5.78,2.67,1.88,2.25,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcNH2,complex,5,C,0.79,0.66,12.0,11.96,9.52,10.53,7.95,7.9,7.98,29.69,29.62,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcNH2,complex,6,H,0.63,0.47,4.5,5.78,2.83,1.64,2.7,2.42,2.1,2.46,2.41,3.1,3.1,2.66,2.88,2.78,D
D,Pentane ... AcNH2,complex,7,H,0.63,0.42,4.5,5.78,2.82,1.63,2.43,2.43,1.9,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,complex,8,C,0.8,0.68,12.0,11.96,9.64,10.17,8.11,8.05,8.14,30.26,30.16,3.59,3.57,3.34,3.37,3.37,D
D,Pentane ... AcNH2,complex,9,H,0.65,0.51,4.5,5.78,2.92,1.63,2.93,2.61,2.28,2.68,2.64,3.1,3.1,2.68,2.91,2.81,D
D,Pentane ... AcNH2,complex,10,H,0.65,0.45,4.5,5.78,2.91,1.62,2.6,2.59,2.02,2.63,2.62,3.1,3.1,2.68,2.87,2.76,D
D,Pentane ... AcNH2,complex,11,C,0.79,0.67,12.0,11.96,9.52,10.53,7.96,7.9,7.98,29.69,29.62,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcNH2,complex,12,H,0.63,0.49,4.5,5.78,2.85,1.65,2.8,2.43,2.18,2.48,2.42,3.1,3.1,2.66,2.9,2.8,D
D,Pentane ... AcNH2,complex,13,H,0.63,0.42,4.5,5.78,2.82,1.63,2.43,2.42,1.89,2.44,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,complex,14,C,0.77,0.66,12.0,11.96,9.19,9.91,7.87,7.85,7.9,29.96,29.92,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcNH2,complex,15,H,0.61,0.41,4.5,5.78,2.76,1.82,2.39,2.39,1.86,2.41,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,complex,16,H,0.6,0.39,4.5,5.78,2.68,1.89,2.25,2.25,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcNH2,complex,17,H,0.62,0.45,4.5,5.78,2.78,1.83,2.58,2.42,2.01,2.47,2.44,3.1,3.1,2.64,2.86,2.76,D
D,Pentane ... AcNH2,complex,18,C,0.84,0.62,12.0,11.96,10.03,10.84,7.37,7.12,7.39,24.39,24.27,3.59,3.57,3.38,3.33,3.33,D
D,Pentane ... AcNH2,complex,19,O,0.99,1.15,5.4,5.36,5.35,4.45,6.15,6.08,6.2,22.65,22.62,3.19,3.18,3.18,3.24,3.24,D
D,Pentane ... AcNH2,complex,20,N,0.82,0.87,7.4,7.81,6.04,5.89,6.76,6.69,6.4,25.09,25.03,3.34,3.33,3.12,3.28,3.26,D
D,Pentane ... AcNH2,complex,21,H,0.61,0.33,4.5,5.78,2.73,2.26,1.9,1.82,1.48,1.49,1.48,3.1,3.1,2.62,2.74,2.64,D
D,Pentane ... AcNH2,complex,22,H,0.58,0.33,4.5,5.78,2.62,2.03,1.89,1.86,1.47,1.54,1.53,3.1,3.1,2.59,2.74,2.64,D
D,Pentane ... AcNH2,complex,23,C,0.76,0.64,12.0,11.96,9.16,9.86,7.71,7.68,7.74,29.09,29.04,3.59,3.57,3.28,3.35,3.35,D
D,Pentane ... AcNH2,complex,24,H,0.6,0.4,4.5,5.78,2.69,1.72,2.31,2.3,1.8,2.3,2.29,3.1,3.1,2.61,2.82,2.72,D
D,Pentane ... AcNH2,complex,25,H,0.6,0.43,4.5,5.78,2.7,1.9,2.5,2.19,1.94,2.17,2.14,3.1,3.1,2.62,2.85,2.75,D
D,Pentane ... AcNH2,complex,26,H,0.61,0.38,4.5,5.78,2.74,1.87,2.19,2.19,1.7,2.12,2.12,3.1,3.1,2.63,2.8,2.7,D
D,Pentane ... AcNH2,fragment-1,1,C,0.76,0.66,12.0,11.96,9.18,9.9,7.85,7.85,7.88,29.92,29.9,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcNH2,fragment-1,2,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,fragment-1,3,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.39,1.86,2.41,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,fragment-1,4,H,0.59,0.39,4.5,5.78,2.67,1.88,2.24,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcNH2,fragment-1,5,C,0.79,0.66,12.0,11.96,9.52,10.54,7.91,7.9,7.94,29.71,29.65,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcNH2,fragment-1,6,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.42,1.89,2.44,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,fragment-1,7,H,0.63,0.42,4.5,5.78,2.83,1.63,2.44,2.43,1.9,2.46,2.45,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,fragment-1,8,C,0.8,0.67,12.0,11.96,9.63,10.16,8.07,8.04,8.09,30.22,30.14,3.59,3.57,3.34,3.37,3.37,D
D,Pentane ... AcNH2,fragment-1,9,H,0.65,0.45,4.5,5.78,2.9,1.62,2.59,2.58,2.02,2.62,2.61,3.1,3.1,2.68,2.86,2.76,D
D,Pentane ... AcNH2,fragment-1,10,H,0.65,0.45,4.5,5.78,2.9,1.61,2.59,2.58,2.02,2.62,2.61,3.1,3.1,2.68,2.86,2.76,D
D,Pentane ... AcNH2,fragment-1,11,C,0.79,0.66,12.0,11.96,9.52,10.53,7.91,7.9,7.94,29.71,29.65,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcNH2,fragment-1,12,H,0.63,0.42,4.5,5.78,2.82,1.63,2.43,2.42,1.89,2.44,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,fragment-1,13,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.43,1.9,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcNH2,fragment-1,14,C,0.76,0.66,12.0,11.96,9.18,9.9,7.85,7.84,7.87,29.91,29.88,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcNH2,fragment-1,15,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.38,1.86,2.4,2.39,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,fragment-1,16,H,0.59,0.39,4.5,5.78,2.67,1.88,2.25,2.25,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcNH2,fragment-1,17,H,0.61,0.41,4.5,5.78,2.75,1.82,2.4,2.39,1.87,2.41,2.41,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcNH2,fragment-2,1,C,0.84,0.59,12.0,11.96,10.05,10.86,7.12,7.11,7.14,24.3,24.25,3.59,3.57,3.38,3.31,3.31,D
D,Pentane ... AcNH2,fragment-2,2,O,0.99,1.13,5.4,5.36,5.36,4.46,6.07,6.07,6.11,22.61,22.61,3.19,3.18,3.18,3.23,3.24,D
D,Pentane ... AcNH2,fragment-2,3,N,0.82,0.86,7.4,7.81,6.05,5.89,6.69,6.68,6.34,25.06,25.03,3.34,3.33,3.12,3.28,3.25,D
D,Pentane ... AcNH2,fragment-2,4,H,0.61,0.31,4.5,5.78,2.74,2.27,1.81,1.81,1.41,1.48,1.48,3.1,3.1,2.63,2.72,2.63,D
D,Pentane ... AcNH2,fragment-2,5,H,0.58,0.32,4.5,5.78,2.63,2.03,1.87,1.86,1.46,1.54,1.53,3.1,3.1,2.59,2.73,2.64,D
D,Pentane ... AcNH2,fragment-2,6,C,0.76,0.64,12.0,11.96,9.16,9.86,7.68,7.67,7.71,29.07,29.04,3.59,3.57,3.28,3.35,3.35,D
D,Pentane ... AcNH2,fragment-2,7,H,0.6,0.4,4.5,5.78,2.69,1.72,2.31,2.3,1.8,2.3,2.29,3.1,3.1,2.61,2.82,2.72,D
D,Pentane ... AcNH2,fragment-2,8,H,0.6,0.38,4.5,5.78,2.7,1.89,2.18,2.17,1.69,2.13,2.13,3.1,3.1,2.61,2.79,2.7,D
D,Pentane ... AcNH2,fragment-2,9,H,0.61,0.38,4.5,5.78,2.74,1.87,2.19,2.19,1.7,2.12,2.12,3.1,3.1,2.63,2.8,2.7,D
D,Pentane ... AcOH,complex,1,C,0.76,0.66,12.0,11.96,9.18,9.89,7.87,7.84,7.89,29.9,29.87,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcOH,complex,2,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.38,1.86,2.4,2.39,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,complex,3,H,0.62,0.45,4.5,5.78,2.77,1.83,2.62,2.39,2.04,2.43,2.4,3.1,3.1,2.64,2.87,2.77,D
D,Pentane ... AcOH,complex,4,H,0.6,0.39,4.5,5.78,2.68,1.89,2.26,2.25,1.76,2.27,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcOH,complex,5,C,0.79,0.66,12.0,11.96,9.53,10.54,7.95,7.9,7.97,29.74,29.68,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcOH,complex,6,H,0.63,0.44,4.5,5.78,2.83,1.65,2.57,2.44,2.0,2.49,2.46,3.1,3.1,2.66,2.86,2.76,D
D,Pentane ... AcOH,complex,7,H,0.63,0.42,4.5,5.78,2.83,1.63,2.44,2.43,1.9,2.46,2.45,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,complex,8,C,0.8,0.68,12.0,11.96,9.63,10.16,8.08,8.04,8.1,30.2,30.11,3.59,3.57,3.34,3.37,3.37,D
D,Pentane ... AcOH,complex,9,H,0.65,0.48,4.5,5.78,2.9,1.61,2.75,2.58,2.14,2.63,2.6,3.1,3.1,2.68,2.89,2.79,D
D,Pentane ... AcOH,complex,10,H,0.64,0.45,4.5,5.78,2.9,1.61,2.58,2.57,2.01,2.6,2.59,3.1,3.1,2.68,2.86,2.76,D
D,Pentane ... AcOH,complex,11,C,0.79,0.66,12.0,11.96,9.53,10.54,7.93,7.9,7.95,29.73,29.67,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcOH,complex,12,H,0.63,0.43,4.5,5.78,2.83,1.64,2.49,2.45,1.94,2.48,2.47,3.1,3.1,2.66,2.85,2.75,D
D,Pentane ... AcOH,complex,13,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.42,1.89,2.44,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,complex,14,C,0.76,0.66,12.0,11.96,9.18,9.9,7.85,7.84,7.87,29.89,29.86,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcOH,complex,15,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.38,1.86,2.4,2.39,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,complex,16,H,0.59,0.39,4.5,5.78,2.68,1.88,2.25,2.25,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcOH,complex,17,H,0.61,0.42,4.5,5.78,2.75,1.81,2.4,2.39,1.87,2.41,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,complex,18,C,0.82,0.58,12.0,11.96,9.87,10.38,6.98,6.8,7.0,22.8,22.71,3.59,3.57,3.36,3.3,3.3,D
D,Pentane ... AcOH,complex,19,O,0.96,1.1,5.4,5.36,5.21,4.34,5.91,5.88,5.95,21.67,21.65,3.19,3.18,3.15,3.22,3.23,D
D,Pentane ... AcOH,complex,20,O,0.88,1.03,5.4,5.36,4.75,4.32,5.53,5.52,5.57,19.79,19.78,3.19,3.18,3.06,3.19,3.2,D
D,Pentane ... AcOH,complex,21,H,0.63,0.29,4.5,5.78,2.82,2.31,1.67,1.65,1.3,1.25,1.24,3.1,3.1,2.65,2.69,2.6,D
D,Pentane ... AcOH,complex,22,C,0.76,0.63,12.0,11.96,9.07,10.02,7.56,7.51,7.58,28.25,28.22,3.59,3.57,3.27,3.34,3.34,D
D,Pentane ... AcOH,complex,23,H,0.6,0.38,4.5,5.78,2.69,1.76,2.19,2.15,1.7,2.07,2.07,3.1,3.1,2.61,2.8,2.7,D
D,Pentane ... AcOH,complex,24,H,0.59,0.42,4.5,5.78,2.67,1.84,2.41,2.15,1.87,2.1,2.08,3.1,3.1,2.6,2.83,2.73,D
D,Pentane ... AcOH,complex,25,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,D
D,Pentane ... AcOH,fragment-1,1,C,0.76,0.66,12.0,11.96,9.18,9.89,7.85,7.84,7.87,29.91,29.88,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcOH,fragment-1,2,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,fragment-1,3,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.39,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,fragment-1,4,H,0.59,0.39,4.5,5.78,2.67,1.88,2.25,2.25,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcOH,fragment-1,5,C,0.79,0.66,12.0,11.96,9.52,10.54,7.92,7.9,7.94,29.72,29.66,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcOH,fragment-1,6,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.42,1.89,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,fragment-1,7,H,0.63,0.42,4.5,5.78,2.82,1.63,2.44,2.43,1.9,2.45,2.45,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,fragment-1,8,C,0.8,0.67,12.0,11.96,9.63,10.17,8.06,8.04,8.09,30.2,30.11,3.59,3.57,3.34,3.37,3.37,D
D,Pentane ... AcOH,fragment-1,9,H,0.64,0.45,4.5,5.78,2.9,1.61,2.59,2.58,2.02,2.61,2.6,3.1,3.1,2.68,2.86,2.76,D
D,Pentane ... AcOH,fragment-1,10,H,0.64,0.45,4.5,5.78,2.9,1.61,2.58,2.57,2.01,2.61,2.6,3.1,3.1,2.68,2.86,2.76,D
D,Pentane ... AcOH,fragment-1,11,C,0.79,0.66,12.0,11.96,9.52,10.54,7.91,7.9,7.94,29.71,29.65,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... AcOH,fragment-1,12,H,0.63,0.42,4.5,5.78,2.82,1.64,2.44,2.43,1.9,2.46,2.45,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,fragment-1,13,H,0.63,0.42,4.5,5.78,2.82,1.64,2.43,2.42,1.89,2.44,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... AcOH,fragment-1,14,C,0.76,0.66,12.0,11.96,9.18,9.9,7.85,7.84,7.87,29.89,29.86,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... AcOH,fragment-1,15,H,0.61,0.41,4.5,5.78,2.75,1.82,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,fragment-1,16,H,0.59,0.39,4.5,5.78,2.67,1.88,2.24,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... AcOH,fragment-1,17,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.39,1.86,2.41,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... AcOH,fragment-2,1,C,0.82,0.57,12.0,11.96,9.88,10.39,6.8,6.79,6.82,22.74,22.69,3.59,3.57,3.36,3.29,3.29,D
D,Pentane ... AcOH,fragment-2,2,O,0.97,1.1,5.4,5.36,5.21,4.35,5.87,5.87,5.92,21.65,21.65,3.19,3.18,3.15,3.22,3.22,D
D,Pentane ... AcOH,fragment-2,3,O,0.88,1.03,5.4,5.36,4.75,4.32,5.52,5.52,5.56,19.79,19.78,3.19,3.18,3.06,3.19,3.19,D
D,Pentane ... AcOH,fragment-2,4,H,0.63,0.29,4.5,5.78,2.83,2.32,1.65,1.65,1.29,1.24,1.24,3.1,3.1,2.65,2.69,2.59,D
D,Pentane ... AcOH,fragment-2,5,C,0.76,0.63,12.0,11.96,9.06,10.02,7.5,7.5,7.52,28.22,28.21,3.59,3.57,3.27,3.33,3.34,D
D,Pentane ... AcOH,fragment-2,6,H,0.6,0.37,4.5,5.78,2.69,1.76,2.14,2.14,1.67,2.06,2.06,3.1,3.1,2.61,2.79,2.69,D
D,Pentane ... AcOH,fragment-2,7,H,0.59,0.37,4.5,5.78,2.65,1.84,2.13,2.13,1.66,2.07,2.07,3.1,3.1,2.6,2.79,2.69,D
D,Pentane ... AcOH,fragment-2,8,H,0.59,0.37,4.5,5.78,2.66,1.83,2.14,2.14,1.67,2.07,2.07,3.1,3.1,2.6,2.79,2.69,D
D,Pentane ... Pentane,complex,1,C,0.76,0.66,12.0,11.96,9.18,9.9,7.89,7.84,7.91,29.9,29.86,3.59,3.57,3.28,3.36,3.36,D
D,Pentane ... Pentane,complex,2,H,0.61,0.41,4.5,5.78,2.75,1.81,2.39,2.38,1.86,2.4,2.4,3.1,3.1,2.63,2.83,2.73,D
D,Pentane ... Pentane,complex,3,H,0.61,0.45,4.5,5.78,2.76,1.82,2.59,2.4,2.02,2.43,2.41,3.1,3.1,2.63,2.86,2.76,D
D,Pentane ... Pentane,complex,4,H,0.59,0.39,4.5,5.78,2.67,1.88,2.25,2.24,1.75,2.26,2.26,3.1,3.1,2.61,2.81,2.71,D
D,Pentane ... Pentane,complex,5,C,0.79,0.66,12.0,11.96,9.52,10.54,7.95,7.9,7.97,29.72,29.64,3.59,3.57,3.32,3.36,3.36,D
D,Pentane ... Pentane,complex,6,H,0.63,0.46,4.5,5.78,2.83,1.64,2.68,2.44,2.09,2.49,2.45,3.1,3.1,2.66,2.88,2.78,D
D,Pentane ... Pentane,complex,7,H,0.63,0.42,4.5,5.78,2.82,1.63,2.43,2.43,1.9,2.45,2.44,3.1,3.1,2.65,2.84,2.74,D
D,Pentane ... Pentane,complex,8,C,0.8,0.68,12.0,11.96,9.63,10.17,8.12,8.04,8.14,30.21,30.1,3.59,3.57,3.34,3.37,3.37,D
