label,fragment,i_atom,species,hirsh_ratios,vv_ratios,alpha_0_free,alpha_0_vv_free,alpha_0_hirsh,alpha_0_rsscs,alpha_0_vv,alpha_0_vv[nm],alpha_0_vvcorr,Rvdw_free,Rvdw_17_free,Rvdw_hirsh,Rvdw_vv17,Rvdw_vvcorr17
Trioxane,crystal,38,C,0.83,0.74,12.0,11.96,9.97,9.92,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,39,C,0.83,0.74,12.0,11.96,9.97,9.98,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,40,C,0.83,0.74,12.0,11.96,9.97,9.96,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,41,C,0.83,0.74,12.0,11.96,9.97,10.23,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,42,C,0.83,0.74,12.0,11.96,9.97,10.33,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,43,C,0.83,0.74,12.0,11.96,9.97,10.24,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,44,C,0.83,0.74,12.0,11.96,9.97,10.2,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,45,C,0.83,0.74,12.0,11.96,9.97,10.16,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,46,C,0.83,0.74,12.0,11.96,9.97,10.37,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,47,C,0.83,0.74,12.0,11.96,9.97,10.32,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,48,C,0.83,0.74,12.0,11.96,9.97,10.25,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,49,C,0.83,0.74,12.0,11.96,9.97,10.34,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,50,C,0.83,0.74,12.0,11.96,9.97,10.32,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,51,C,0.83,0.74,12.0,11.96,9.97,10.41,8.86,8.82,8.89,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,52,C,0.83,0.74,12.0,11.96,9.97,10.19,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,53,C,0.83,0.74,12.0,11.96,9.97,10.39,8.87,8.83,8.9,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,54,C,0.83,0.74,12.0,11.96,9.97,9.95,8.85,8.81,8.88,3.59,3.57,3.37,3.41,3.42
Trioxane,crystal,55,O,0.89,1.33,5.4,5.36,4.82,4.85,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,56,O,0.89,1.33,5.4,5.36,4.82,4.66,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,57,O,0.89,1.33,5.4,5.36,4.82,4.11,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,58,O,0.89,1.33,5.4,5.36,4.82,4.12,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,59,O,0.89,1.33,5.4,5.36,4.82,4.09,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,60,O,0.89,1.33,5.4,5.36,4.82,4.11,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,61,O,0.89,1.33,5.4,5.36,4.82,4.08,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,62,O,0.89,1.33,5.4,5.36,4.82,4.13,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,63,O,0.89,1.33,5.4,5.36,4.82,4.15,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,64,O,0.89,1.33,5.4,5.36,4.82,4.05,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,65,O,0.89,1.33,5.4,5.36,4.82,4.05,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,66,O,0.89,1.33,5.4,5.36,4.82,4.07,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,67,O,0.89,1.33,5.4,5.36,4.82,4.12,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,68,O,0.89,1.33,5.4,5.36,4.82,4.08,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,69,O,0.89,1.33,5.4,5.36,4.82,4.87,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,70,O,0.89,1.33,5.4,5.36,4.82,4.89,7.14,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,71,O,0.89,1.33,5.4,5.36,4.82,4.81,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,crystal,72,O,0.89,1.33,5.4,5.36,4.81,4.61,7.15,7.1,7.2,3.19,3.18,3.07,3.31,3.31
Trioxane,molecule,1,H,0.66,0.46,4.5,5.78,2.95,1.86,2.65,2.64,2.06,3.1,3.1,2.69,2.87,2.77
Trioxane,molecule,2,H,0.61,0.34,4.5,5.78,2.73,2.03,1.95,1.95,1.52,3.1,3.1,2.62,2.75,2.65
Trioxane,molecule,3,H,0.61,0.34,4.5,5.78,2.73,2.03,1.95,1.95,1.52,3.1,3.1,2.62,2.75,2.65
Trioxane,molecule,4,H,0.66,0.46,4.5,5.78,2.95,1.86,2.65,2.64,2.06,3.1,3.1,2.69,2.87,2.77
Trioxane,molecule,5,H,0.66,0.46,4.5,5.78,2.95,1.86,2.65,2.64,2.06,3.1,3.1,2.69,2.87,2.77
Trioxane,molecule,6,H,0.61,0.34,4.5,5.78,2.73,2.03,1.95,1.95,1.52,3.1,3.1,2.62,2.75,2.65
Trioxane,molecule,7,C,0.81,0.6,12.0,11.96,9.72,10.13,7.15,7.11,7.17,3.59,3.57,3.35,3.31,3.31
Trioxane,molecule,8,C,0.81,0.6,12.0,11.96,9.71,10.13,7.15,7.11,7.17,3.59,3.57,3.35,3.31,3.31
Trioxane,molecule,9,C,0.81,0.6,12.0,11.96,9.71,10.13,7.15,7.11,7.17,3.59,3.57,3.35,3.31,3.31
Trioxane,molecule,10,O,0.92,1.08,5.4,5.36,4.95,4.15,5.81,5.8,5.85,3.19,3.18,3.1,3.21,3.22
Trioxane,molecule,11,O,0.92,1.08,5.4,5.36,4.95,4.15,5.81,5.79,5.85,3.19,3.18,3.1,3.21,3.22
Trioxane,molecule,12,O,0.92,1.08,5.4,5.36,4.95,4.15,5.81,5.79,5.85,3.19,3.18,3.1,3.21,3.22
Uracil,crystal,1,H,0.76,0.77,4.5,5.78,3.44,2.77,4.42,4.35,3.45,3.1,3.1,2.83,3.09,2.98
Uracil,crystal,2,H,0.76,0.77,4.5,5.78,3.44,2.6,4.42,4.35,3.45,3.1,3.1,2.83,3.09,2.98
Uracil,crystal,3,H,0.76,0.77,4.5,5.78,3.44,2.77,4.42,4.35,3.45,3.1,3.1,2.83,3.09,2.98
Uracil,crystal,4,H,0.76,0.77,4.5,5.78,3.44,2.6,4.42,4.35,3.45,3.1,3.1,2.83,3.09,2.98
Uracil,crystal,5,H,0.78,0.68,4.5,5.78,3.53,3.2,3.91,3.86,3.04,3.1,3.1,2.86,3.04,2.93
Uracil,crystal,6,H,0.78,0.68,4.5,5.78,3.53,3.21,3.91,3.86,3.04,3.1,3.1,2.86,3.04,2.93
Uracil,crystal,7,H,0.78,0.68,4.5,5.78,3.53,3.2,3.91,3.86,3.04,3.1,3.1,2.86,3.04,2.93
Uracil,crystal,8,H,0.78,0.68,4.5,5.78,3.53,3.21,3.91,3.86,3.04,3.1,3.1,2.86,3.04,2.93
Uracil,crystal,9,H,0.8,0.68,4.5,5.78,3.59,3.6,3.95,3.9,3.07,3.1,3.1,2.88,3.04,2.93
Uracil,crystal,10,H,0.8,0.68,4.5,5.78,3.59,3.71,3.95,3.9,3.07,3.1,3.1,2.88,3.04,2.93
Uracil,crystal,11,H,0.8,0.68,4.5,5.78,3.59,3.6,3.95,3.9,3.07,3.1,3.1,2.87,3.04,2.93
Uracil,crystal,12,H,0.8,0.68,4.5,5.78,3.59,3.71,3.95,3.9,3.07,3.1,3.1,2.87,3.04,2.93
Uracil,crystal,13,H,0.76,0.78,4.5,5.78,3.41,3.42,4.51,4.41,3.52,3.1,3.1,2.83,3.1,2.99
Uracil,crystal,14,H,0.76,0.78,4.5,5.78,3.41,2.61,4.51,4.41,3.52,3.1,3.1,2.83,3.1,2.99
Uracil,crystal,15,H,0.76,0.78,4.5,5.78,3.41,3.42,4.51,4.41,3.52,3.1,3.1,2.83,3.1,2.99
Uracil,crystal,16,H,0.76,0.78,4.5,5.78,3.41,2.61,4.51,4.41,3.52,3.1,3.1,2.83,3.1,2.99
Uracil,crystal,17,C,0.85,0.74,12.0,11.96,10.16,9.72,8.82,8.81,8.84,3.59,3.57,3.4,3.41,3.41
Uracil,crystal,18,C,0.85,0.74,12.0,11.96,10.16,10.03,8.82,8.81,8.84,3.59,3.57,3.4,3.41,3.41
Uracil,crystal,19,C,0.85,0.74,12.0,11.96,10.16,9.72,8.81,8.81,8.84,3.59,3.57,3.4,3.41,3.41
Uracil,crystal,20,C,0.85,0.74,12.0,11.96,10.16,10.03,8.82,8.81,8.84,3.59,3.57,3.4,3.41,3.41
Uracil,crystal,21,C,0.85,0.77,12.0,11.96,10.25,9.79,9.25,9.23,9.28,3.59,3.57,3.41,3.44,3.44
Uracil,crystal,22,C,0.85,0.77,12.0,11.96,10.25,10.12,9.25,9.23,9.28,3.59,3.57,3.41,3.44,3.44
Uracil,crystal,23,C,0.85,0.77,12.0,11.96,10.25,9.79,9.25,9.23,9.28,3.59,3.57,3.41,3.44,3.44
Uracil,crystal,24,C,0.85,0.77,12.0,11.96,10.25,10.12,9.25,9.23,9.28,3.59,3.57,3.41,3.44,3.44
Uracil,crystal,25,C,0.84,0.86,12.0,11.96,10.12,8.82,10.27,10.25,10.3,3.59,3.57,3.39,3.49,3.49
Uracil,crystal,26,C,0.84,0.86,12.0,11.96,10.12,9.41,10.27,10.25,10.3,3.59,3.57,3.39,3.49,3.49
Uracil,crystal,27,C,0.84,0.86,12.0,11.96,10.12,8.82,10.27,10.25,10.3,3.59,3.57,3.39,3.49,3.49
Uracil,crystal,28,C,0.84,0.86,12.0,11.96,10.12,9.41,10.27,10.25,10.3,3.59,3.57,3.39,3.49,3.49
Uracil,crystal,29,C,0.84,0.83,12.0,11.96,10.03,9.27,9.93,9.91,9.96,3.59,3.57,3.38,3.47,3.47
Uracil,crystal,30,C,0.84,0.83,12.0,11.96,10.03,9.76,9.93,9.91,9.96,3.59,3.57,3.38,3.47,3.47
Uracil,crystal,31,C,0.84,0.83,12.0,11.96,10.03,9.27,9.93,9.91,9.96,3.59,3.57,3.38,3.47,3.47
Uracil,crystal,32,C,0.84,0.83,12.0,11.96,10.03,9.76,9.93,9.91,9.96,3.59,3.57,3.38,3.47,3.47
Uracil,crystal,33,N,0.86,1.03,7.4,7.81,6.34,5.07,8.06,8.06,7.64,3.34,3.33,3.17,3.37,3.34
Uracil,crystal,34,N,0.86,1.03,7.4,7.81,6.34,5.31,8.06,8.06,7.64,3.34,3.33,3.17,3.37,3.34
Uracil,crystal,35,N,0.86,1.03,7.4,7.81,6.34,5.07,8.06,8.06,7.64,3.34,3.33,3.17,3.37,3.34
Uracil,crystal,36,N,0.86,1.03,7.4,7.81,6.34,5.31,8.06,8.06,7.64,3.34,3.33,3.17,3.37,3.34
Uracil,crystal,37,N,0.87,1.04,7.4,7.81,6.4,5.02,8.16,8.15,7.73,3.34,3.33,3.18,3.37,3.35
Uracil,crystal,38,N,0.87,1.04,7.4,7.81,6.4,4.92,8.16,8.15,7.73,3.34,3.33,3.18,3.37,3.35
Uracil,crystal,39,N,0.87,1.04,7.4,7.81,6.4,5.02,8.16,8.15,7.73,3.34,3.33,3.18,3.37,3.35
Uracil,crystal,40,N,0.87,1.04,7.4,7.81,6.4,4.92,8.16,8.15,7.73,3.34,3.33,3.18,3.37,3.35
Uracil,crystal,41,O,0.91,1.48,5.4,5.36,4.89,5.03,7.92,7.84,7.98,3.19,3.18,3.09,3.36,3.36
Uracil,crystal,42,O,0.91,1.48,5.4,5.36,4.89,4.88,7.92,7.84,7.98,3.19,3.18,3.09,3.36,3.36
Uracil,crystal,43,O,0.91,1.48,5.4,5.36,4.89,5.03,7.92,7.84,7.98,3.19,3.18,3.09,3.36,3.36
Uracil,crystal,44,O,0.91,1.48,5.4,5.36,4.89,4.88,7.92,7.84,7.98,3.19,3.18,3.09,3.36,3.36
Uracil,crystal,45,O,0.9,1.44,5.4,5.36,4.84,4.84,7.72,7.67,7.77,3.19,3.18,3.08,3.35,3.35
Uracil,crystal,46,O,0.9,1.44,5.4,5.36,4.84,4.76,7.72,7.67,7.77,3.19,3.18,3.08,3.35,3.35
Uracil,crystal,47,O,0.9,1.44,5.4,5.36,4.84,4.84,7.72,7.67,7.77,3.19,3.18,3.08,3.35,3.35
Uracil,crystal,48,O,0.9,1.44,5.4,5.36,4.84,4.76,7.72,7.67,7.77,3.19,3.18,3.08,3.35,3.35
Uracil,molecule,1,H,0.63,0.38,4.5,5.78,2.82,2.09,2.21,2.21,1.72,3.1,3.1,2.65,2.8,2.7
Uracil,molecule,2,H,0.57,0.35,4.5,5.78,2.57,1.97,2.03,2.03,1.58,3.1,3.1,2.57,2.77,2.67
Uracil,molecule,3,H,0.64,0.32,4.5,5.78,2.89,2.25,1.83,1.83,1.43,3.1,3.1,2.67,2.73,2.63
Uracil,molecule,4,H,0.59,0.29,4.5,5.78,2.64,2.18,1.69,1.69,1.31,3.1,3.1,2.6,2.69,2.6
Uracil,molecule,5,C,0.81,0.68,12.0,11.96,9.77,9.26,8.09,8.08,8.11,3.59,3.57,3.35,3.37,3.37
Uracil,molecule,6,C,0.85,0.6,12.0,11.96,10.15,10.28,7.15,7.15,7.18,3.59,3.57,3.4,3.31,3.31
Uracil,molecule,7,C,0.79,0.63,12.0,11.96,9.46,9.56,7.58,7.58,7.61,3.59,3.57,3.32,3.34,3.34
Uracil,molecule,8,C,0.83,0.56,12.0,11.96,10.01,9.98,6.72,6.72,6.75,3.59,3.57,3.38,3.28,3.28
Uracil,molecule,9,N,0.84,0.84,7.4,7.81,6.2,5.14,6.57,6.57,6.22,3.34,3.33,3.15,3.27,3.25
Uracil,molecule,10,N,0.82,0.83,7.4,7.81,6.1,5.4,6.47,6.46,6.13,3.34,3.33,3.13,3.26,3.24
Uracil,molecule,11,O,0.98,1.11,5.4,5.36,5.29,4.8,5.94,5.94,5.99,3.19,3.18,3.17,3.22,3.23
Uracil,molecule,12,O,0.98,1.1,5.4,5.36,5.29,4.85,5.92,5.92,5.97,3.19,3.18,3.17,3.22,3.23
Urea,crystal,1,H,0.77,0.72,4.5,5.78,3.46,2.78,4.16,4.08,3.24,3.1,3.1,2.84,3.07,2.96
Urea,crystal,2,H,0.77,0.72,4.5,5.78,3.46,2.81,4.16,4.08,3.24,3.1,3.1,2.84,3.07,2.96
Urea,crystal,3,H,0.77,0.72,4.5,5.78,3.46,2.78,4.16,4.08,3.24,3.1,3.1,2.84,3.07,2.96
Urea,crystal,4,H,0.77,0.72,4.5,5.78,3.46,2.76,4.16,4.08,3.24,3.1,3.1,2.84,3.07,2.96
Urea,crystal,5,H,0.77,0.78,4.5,5.78,3.48,3.54,4.49,4.4,3.5,3.1,3.1,2.84,3.1,2.99
Urea,crystal,6,H,0.77,0.78,4.5,5.78,3.48,3.49,4.49,4.4,3.5,3.1,3.1,2.84,3.1,2.99
Urea,crystal,7,H,0.77,0.78,4.5,5.78,3.48,3.45,4.49,4.4,3.5,3.1,3.1,2.84,3.1,2.99
Urea,crystal,8,H,0.77,0.78,4.5,5.78,3.48,3.5,4.49,4.4,3.5,3.1,3.1,2.84,3.1,2.99
Urea,crystal,9,C,0.84,0.72,12.0,11.96,10.05,10.44,8.57,8.56,8.6,3.59,3.57,3.38,3.4,3.4
Urea,crystal,10,C,0.84,0.72,12.0,11.96,10.05,10.5,8.57,8.56,8.6,3.59,3.57,3.38,3.4,3.4
Urea,crystal,11,N,0.85,1.11,7.4,7.81,6.29,5.83,8.66,8.66,8.2,3.34,3.33,3.16,3.4,3.38
Urea,crystal,12,N,0.85,1.11,7.4,7.81,6.29,6.05,8.66,8.66,8.2,3.34,3.33,3.16,3.4,3.38
Urea,crystal,13,N,0.85,1.11,7.4,7.81,6.29,6.28,8.66,8.66,8.2,3.34,3.33,3.16,3.4,3.38
Urea,crystal,14,N,0.85,1.11,7.4,7.81,6.29,6.09,8.66,8.66,8.2,3.34,3.33,3.16,3.4,3.38
Urea,crystal,15,O,0.9,1.43,5.4,5.36,4.85,4.49,7.66,7.51,7.71,3.19,3.18,3.08,3.34,3.35
Urea,crystal,16,O,0.9,1.43,5.4,5.36,4.85,4.41,7.66,7.51,7.71,3.19,3.18,3.08,3.34,3.35
Urea,molecule,1,H,0.62,0.32,4.5,5.78,2.78,2.21,1.83,1.83,1.42,3.1,3.1,2.64,2.72,2.63
Urea,molecule,2,H,0.59,0.32,4.5,5.78,2.67,2.11,1.84,1.84,1.44,3.1,3.1,2.6,2.73,2.63
Urea,molecule,3,H,0.59,0.32,4.5,5.78,2.67,2.11,1.84,1.84,1.44,3.1,3.1,2.6,2.73,2.63
Urea,molecule,4,H,0.62,0.32,4.5,5.78,2.78,2.21,1.83,1.83,1.42,3.1,3.1,2.64,2.72,2.63
Urea,molecule,5,C,0.85,0.58,12.0,11.96,10.25,11.31,6.98,6.98,7.0,3.59,3.57,3.41,3.3,3.3
Urea,molecule,6,N,0.83,0.87,7.4,7.81,6.17,6.03,6.81,6.81,6.45,3.34,3.33,3.14,3.29,3.26
Urea,molecule,7,N,0.83,0.87,7.4,7.81,6.17,6.03,6.81,6.81,6.45,3.34,3.33,3.14,3.29,3.26
Urea,molecule,8,O,1.0,1.14,5.4,5.36,5.41,4.44,6.11,6.11,6.15,3.19,3.18,3.19,3.24,3.24
